,GEO_0,GEO_1,GEO_2,hu_tot,hu_occ,hu_vacant,1u_detached,1u_attached,2u,3_4u,5_9u,10_19u,20_plusu,mobile_home,boat_rv_van,owner_occ,renter_occ,owner_median_value,renter_median_rent,hu_0_veh,hu_1_veh,hu_2_veh,hu_3plus_veh,0_veh_pct,1_veh_pct,2_veh_pct,3plus_veh_pct
1316,Tennessee,Shelby County,Census Tract 205.21,1550,1307,243,1173,8,0,57,243,29,0,40,0,454,853,95300.0,1296.0,135,687,311,174,0.10328997704667177,0.5256312165263963,0.23794950267788828,0.1331293037490436
1317,Tennessee,Shelby County,Census Tract 205.23,1485,1174,311,880,19,211,129,148,64,0,34,0,226,948,100400.0,1238.0,220,528,308,118,0.18739352640545145,0.4497444633730835,0.262350936967632,0.10051107325383304
1318,Tennessee,Shelby County,Census Tract 205.24,1754,1617,137,1719,33,0,0,0,0,0,2,0,903,714,93100.0,1250.0,64,596,640,317,0.039579468150896725,0.3685837971552257,0.39579468150896724,0.19604205318491033
1319,Tennessee,Shelby County,Census Tract 205.31,1832,1689,143,1620,0,0,0,0,0,0,212,0,852,837,153500.0,1600.0,27,720,679,263,0.015985790408525755,0.42628774422735344,0.40201302545885137,0.1557134399052694
1320,Tennessee,Shelby County,Census Tract 205.32,2263,2211,52,1456,81,62,38,340,71,170,45,0,1076,1135,152100.0,1287.0,186,1028,712,285,0.08412483039348712,0.46494798733604703,0.32202623247399365,0.12890094979647218
1321,Tennessee,Shelby County,Census Tract 205.41,1835,1742,93,1522,29,4,46,120,107,7,0,0,1155,587,158700.0,1282.0,80,485,494,683,0.045924225028702644,0.27841561423650973,0.2835820895522388,0.3920780711825488
1322,Tennessee,Shelby County,Census Tract 205.42,2601,2156,445,699,39,158,507,875,73,196,54,0,439,1717,186400.0,1048.0,407,883,656,210,0.18877551020408162,0.4095547309833024,0.3042671614100185,0.09740259740259741
1323,Tennessee,Shelby County,Census Tract 205.43,1683,1386,297,408,288,25,249,147,314,252,0,0,290,1096,79100.0,1177.0,239,778,233,136,0.17243867243867245,0.5613275613275613,0.1681096681096681,0.09812409812409813
1324,Tennessee,Shelby County,Census Tract 205.44,1402,1154,248,513,34,23,135,451,191,55,0,0,364,790,204300.0,953.0,125,590,279,160,0.10831889081455806,0.511265164644714,0.24176776429809357,0.1386481802426343
1325,Tennessee,Shelby County,Census Tract 206.10,1747,1653,94,687,20,15,191,663,40,131,0,0,499,1154,192300.0,1079.0,79,718,551,305,0.04779189352692075,0.4343617664851785,0.3333333333333333,0.18451300665456746
1326,Tennessee,Shelby County,Census Tract 206.21,3059,2930,129,1446,144,16,167,978,84,224,0,0,1130,1800,208100.0,1189.0,170,1419,671,670,0.05802047781569966,0.48430034129692834,0.22901023890784983,0.22866894197952217
1327,Tennessee,Shelby County,Census Tract 206.22,1707,1532,175,1187,77,54,37,127,0,225,0,0,1151,381,240000.0,1359.0,115,362,685,370,0.07506527415143603,0.2362924281984334,0.4471279373368146,0.24151436031331594
1328,Tennessee,Shelby County,Census Tract 206.32,1810,1719,91,1668,11,0,58,0,0,45,28,0,1514,205,275400.0,2646.0,25,316,1007,371,0.014543339150668994,0.18382780686445607,0.585805700988947,0.21582315299592786
1329,Tennessee,Shelby County,Census Tract 206.33,1233,1187,46,1182,0,0,0,0,0,51,0,0,1071,116,284900.0,2500.0,35,185,618,349,0.02948609941027801,0.15585509688289806,0.5206402695871946,0.2940185341196293
1330,Tennessee,Shelby County,Census Tract 206.34,1088,1071,17,1002,42,0,0,0,0,44,0,0,947,124,272000.0,1586.0,27,266,442,336,0.025210084033613446,0.24836601307189543,0.4126984126984127,0.3137254901960784
1331,Tennessee,Shelby County,Census Tract 206.35,1000,981,19,951,0,0,0,0,0,0,49,0,843,138,199900.0,1554.0,22,218,483,258,0.022426095820591234,0.2222222222222222,0.4923547400611621,0.26299694189602446
1332,Tennessee,Shelby County,Census Tract 206.51,2404,2404,0,2263,47,39,23,0,0,0,32,0,1669,735,209500.0,1539.0,91,498,1176,639,0.037853577371048254,0.20715474209650583,0.4891846921797005,0.2658069883527454
1333,Tennessee,Shelby County,Census Tract 206.52,1907,1844,63,1666,9,0,110,103,0,19,0,0,1447,397,238600.0,1480.0,9,563,739,533,0.004880694143167028,0.30531453362255967,0.4007592190889371,0.2890455531453362
1334,Tennessee,Shelby County,Census Tract 206.53,1330,1276,54,1330,0,0,0,0,0,0,0,0,1195,81,387500.0,1750.0,51,197,588,440,0.039968652037617555,0.15438871473354232,0.4608150470219436,0.3448275862068966
1335,Tennessee,Shelby County,Census Tract 206.54,1987,1950,37,1939,0,0,27,21,0,0,0,0,1723,227,353200.0,1594.0,25,328,809,788,0.01282051282051282,0.1682051282051282,0.4148717948717949,0.4041025641025641
1336,Tennessee,Shelby County,Census Tract 206.55,1257,1230,27,1257,0,0,0,0,0,0,0,0,1075,155,321800.0,2101.0,93,137,716,284,0.07560975609756097,0.11138211382113822,0.5821138211382114,0.23089430894308943
1337,Tennessee,Shelby County,Census Tract 206.56,1760,1727,33,1440,11,0,0,122,173,14,0,0,1319,408,342000.0,1633.0,47,377,700,603,0.02721482339316734,0.21829762594093804,0.4053271569195136,0.349160393746381
1338,Tennessee,Shelby County,Census Tract 206.57,1848,1828,20,1831,11,0,0,0,0,0,6,0,1523,305,333700.0,2184.0,0,277,791,760,0.0,0.15153172866520787,0.4327133479212254,0.41575492341356673
1339,Tennessee,Shelby County,Census Tract 206.58,1937,1864,73,1655,78,0,7,42,92,63,0,0,1093,771,191700.0,1448.0,174,667,599,424,0.09334763948497854,0.35783261802575106,0.32135193133047213,0.22746781115879827
1340,Tennessee,Shelby County,Census Tract 207,923,876,47,867,4,0,0,0,0,0,49,3,853,23,297200.0,1250.0,8,108,338,422,0.0091324200913242,0.1232876712328767,0.3858447488584475,0.4817351598173516
1341,Tennessee,Shelby County,Census Tract 208.33,1808,1748,60,1764,0,36,0,0,0,0,8,0,1725,23,402000.0,,89,220,925,514,0.05091533180778032,0.12585812356979406,0.5291762013729977,0.2940503432494279
1342,Tennessee,Shelby County,Census Tract 208.34,1245,1200,45,850,0,0,0,193,202,0,0,0,819,381,449600.0,1172.0,25,204,598,373,0.020833333333333332,0.17,0.49833333333333335,0.31083333333333335
1343,Tennessee,Shelby County,Census Tract 208.35,953,888,65,915,0,0,0,0,0,0,38,0,815,73,369500.0,1750.0,62,127,350,349,0.06981981981981981,0.14301801801801803,0.39414414414414417,0.393018018018018
1344,Tennessee,Shelby County,Census Tract 208.36,2903,2823,80,2878,0,0,0,0,0,0,25,0,2612,211,481800.0,2250.0,0,310,1571,942,0.0,0.1098122564647538,0.5565001771165426,0.3336875664187035
1345,Tennessee,Shelby County,Census Tract 208.37,3130,3004,126,2247,41,0,13,457,226,0,74,72,2056,948,294300.0,1678.0,42,1161,1241,560,0.013981358189081226,0.38648468708388817,0.41311584553928093,0.18641810918774968
1346,Tennessee,Shelby County,Census Tract 209.01,1758,1758,0,1491,11,0,0,96,111,49,0,0,1233,525,398100.0,2205.0,32,211,919,596,0.01820250284414107,0.12002275312855518,0.5227531285551763,0.3390216154721274
1347,Tennessee,Shelby County,Census Tract 209.02,2652,2605,47,2584,0,16,23,0,0,29,0,0,2420,185,435200.0,2108.0,0,419,1409,777,0.0,0.16084452975047986,0.5408829174664107,0.2982725527831094
1348,Tennessee,Shelby County,Census Tract 210.20,2430,2384,46,2345,0,0,0,43,13,29,0,0,2132,252,447300.0,1629.0,101,459,1045,779,0.04236577181208054,0.19253355704697986,0.43833892617449666,0.32676174496644295
1349,Tennessee,Shelby County,Census Tract 210.21,2266,1757,509,1446,58,194,0,367,201,0,0,0,1293,464,280800.0,2017.0,227,416,697,417,0.12919749573136027,0.2367672168468981,0.3966989186112692,0.2373363688104724
1350,Tennessee,Shelby County,Census Tract 210.22,2600,2511,89,1764,166,81,61,191,218,0,119,0,1415,1096,284400.0,1855.0,120,1053,841,497,0.04778972520908005,0.41935483870967744,0.334926324173636,0.19792911190760654
1351,Tennessee,Shelby County,Census Tract 210.23,2918,2738,180,2272,0,35,12,447,101,11,40,0,1941,797,451400.0,1645.0,40,433,1496,769,0.014609203798392988,0.1581446311176041,0.5463842220598978,0.28086194302410517
1352,Tennessee,Shelby County,Census Tract 211.11,1794,1724,70,689,361,55,71,257,186,175,0,0,628,1096,159700.0,1089.0,108,808,581,227,0.06264501160092807,0.46867749419953597,0.33700696055684454,0.1316705336426914
1353,Tennessee,Shelby County,Census Tract 211.12,2450,2365,85,1810,149,0,137,23,0,19,312,0,1217,1148,156400.0,1432.0,86,945,895,439,0.03636363636363636,0.39957716701902746,0.3784355179704017,0.18562367864693446
1354,Tennessee,Shelby County,Census Tract 211.13,1614,1580,34,1304,0,0,0,6,263,41,0,0,797,783,201300.0,1647.0,117,596,619,248,0.07405063291139241,0.37721518987341773,0.39177215189873416,0.1569620253164557
1355,Tennessee,Shelby County,Census Tract 211.21,2902,2818,84,515,240,100,755,589,590,113,0,0,677,2141,275200.0,1103.0,131,2137,390,160,0.046486870120652946,0.7583392476933996,0.1383960255500355,0.05677785663591199
1356,Tennessee,Shelby County,Census Tract 211.22,2230,2070,160,1270,135,24,86,666,25,24,0,0,732,1338,159800.0,1221.0,133,1021,407,509,0.0642512077294686,0.4932367149758454,0.1966183574879227,0.24589371980676328
1357,Tennessee,Shelby County,Census Tract 211.24,3565,3336,229,2941,88,0,37,80,261,158,0,0,1607,1729,222100.0,1783.0,70,1543,1265,458,0.020983213429256596,0.46252997601918466,0.3791966426858513,0.13729016786570744
1358,Tennessee,Shelby County,Census Tract 211.25,1967,1828,139,1007,125,63,20,243,282,227,0,0,921,907,270100.0,1629.0,51,804,637,336,0.027899343544857767,0.43982494529540483,0.34846827133479213,0.1838074398249453
1359,Tennessee,Shelby County,Census Tract 211.26,2079,1722,357,593,91,0,110,63,1015,207,0,0,589,1133,326300.0,1645.0,123,766,666,167,0.07142857142857142,0.4448315911730546,0.3867595818815331,0.09698025551684088
1360,Tennessee,Shelby County,Census Tract 211.35,2713,2617,96,1226,570,90,174,135,362,140,16,0,1210,1407,216900.0,1496.0,137,1237,985,258,0.05235001910584639,0.4726786396637371,0.37638517386320214,0.09858616736721437
1361,Tennessee,Shelby County,Census Tract 211.36,2048,2026,22,1986,62,0,0,0,0,0,0,0,1595,431,364000.0,2572.0,0,490,825,711,0.0,0.2418558736426456,0.40720631786771966,0.35093780848963474
1362,Tennessee,Shelby County,Census Tract 211.38,1573,1528,45,1131,0,18,37,111,207,69,0,0,894,634,344300.0,1747.0,177,296,653,402,0.11583769633507854,0.193717277486911,0.4273560209424084,0.2630890052356021
1363,Tennessee,Shelby County,Census Tract 211.39,1550,1550,0,1544,6,0,0,0,0,0,0,0,1431,119,422700.0,2205.0,0,154,777,619,0.0,0.09935483870967741,0.5012903225806452,0.3993548387096774
1364,Tennessee,Shelby County,Census Tract 211.40,2287,2062,225,1510,0,7,169,527,44,30,0,0,1132,930,301900.0,1640.0,65,598,1016,383,0.03152279340446169,0.29000969932104753,0.492725509214355,0.18574199806013578
1365,Tennessee,Shelby County,Census Tract 211.41,2973,2847,126,2175,0,0,98,185,508,0,7,0,1821,1026,263700.0,1796.0,7,522,1444,874,0.0024587284861257463,0.1833508956796628,0.5072005619950826,0.30698981383912893
1366,Tennessee,Shelby County,Census Tract 211.42,1516,1419,97,921,142,0,48,103,156,146,0,0,856,563,279800.0,1396.0,41,617,486,275,0.028893587033121917,0.43481324876673716,0.34249471458773784,0.1937984496124031
1367,Tennessee,Shelby County,Census Tract 211.43,1971,1892,79,1910,11,0,50,0,0,0,0,0,1241,651,248700.0,2046.0,56,467,783,586,0.02959830866807611,0.24682875264270612,0.4138477801268499,0.3097251585623679
1368,Tennessee,Shelby County,Census Tract 211.44,1579,1430,149,795,33,0,143,137,347,102,22,0,707,723,279800.0,1511.0,39,566,707,118,0.02727272727272727,0.3958041958041958,0.4944055944055944,0.08251748251748252
1369,Tennessee,Shelby County,Census Tract 212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,
1370,Tennessee,Shelby County,Census Tract 213.11,2362,2220,142,1607,35,44,0,48,164,464,0,0,1611,609,746000.0,1757.0,221,497,1017,485,0.09954954954954955,0.22387387387387386,0.4581081081081081,0.21846846846846846
1371,Tennessee,Shelby County,Census Tract 213.12,1130,1093,37,414,67,9,178,197,152,113,0,0,380,713,407500.0,1425.0,39,648,344,62,0.035681610247026534,0.5928636779505947,0.31473010064043916,0.056724611161939616
1372,Tennessee,Shelby County,Census Tract 213.20,2345,2244,101,1292,511,70,0,134,194,144,0,0,1428,816,425400.0,1236.0,15,692,1225,312,0.0066844919786096255,0.3083778966131907,0.5459001782531194,0.13903743315508021
1373,Tennessee,Shelby County,Census Tract 213.31,1315,1266,49,1270,14,0,28,0,0,0,3,0,1150,116,265600.0,1991.0,27,354,626,259,0.02132701421800948,0.2796208530805687,0.49447077409162715,0.20458135860979462
1374,Tennessee,Shelby County,Census Tract 213.33,1772,1741,31,1168,112,156,232,104,0,0,0,0,1186,555,239100.0,1383.0,26,739,596,380,0.014933946008041356,0.424468696151637,0.3423319931074095,0.2182653647329121
1375,Tennessee,Shelby County,Census Tract 213.34,1695,1666,29,520,274,56,372,328,34,91,0,20,546,1120,234200.0,1262.0,124,747,620,175,0.0744297719087635,0.44837935174069626,0.37214885954381755,0.10504201680672269
1376,Tennessee,Shelby County,Census Tract 213.41,2286,2143,143,1749,0,0,0,0,0,537,0,0,1702,441,536300.0,,353,254,934,602,0.16472235184321046,0.11852543163789081,0.4358376108259449,0.2809146056929538
1377,Tennessee,Shelby County,Census Tract 213.51,2392,2191,201,1189,206,0,326,149,22,500,0,0,1387,804,414700.0,1827.0,88,985,826,292,0.040164308534915566,0.4495664080328617,0.3769968051118211,0.13327247832040165
1378,Tennessee,Shelby County,Census Tract 213.52,2689,2626,63,2520,143,14,12,0,0,0,0,0,2508,118,468500.0,2705.0,57,647,1463,459,0.021706016755521706,0.24638233054074637,0.5571210967250572,0.1747905559786748
1379,Tennessee,Shelby County,Census Tract 213.54,3616,3213,403,1088,0,56,381,642,1036,413,0,0,834,2379,332500.0,1458.0,36,1372,1175,630,0.011204481792717087,0.42701525054466233,0.3657018362900716,0.19607843137254902
1380,Tennessee,Shelby County,Census Tract 213.55,2483,2232,251,1555,0,0,0,245,575,0,96,12,1429,803,549800.0,1675.0,63,391,1329,449,0.028225806451612902,0.17517921146953405,0.5954301075268817,0.20116487455197132
1381,Tennessee,Shelby County,Census Tract 213.56,1255,1245,10,1255,0,0,0,0,0,0,0,0,1245,0,752500.0,,20,44,620,561,0.01606425702811245,0.035341365461847386,0.4979919678714859,0.4506024096385542
1382,Tennessee,Shelby County,Census Tract 213.57,2137,2066,71,2126,11,0,0,0,0,0,0,0,2019,47,640400.0,,30,273,1085,678,0.01452081316553727,0.13213939980638917,0.5251694094869312,0.3281703775411423
1383,Tennessee,Shelby County,Census Tract 214.10,1344,1344,0,1190,51,21,0,15,59,8,0,0,1161,183,386200.0,2558.0,49,346,719,230,0.036458333333333336,0.25744047619047616,0.5349702380952381,0.17113095238095238
1384,Tennessee,Shelby County,Census Tract 214.20,1344,1279,65,1147,34,0,0,110,53,0,0,0,1144,135,423400.0,1801.0,16,291,666,306,0.012509773260359656,0.22752150117279124,0.5207193119624707,0.23924941360437843
1385,Tennessee,Shelby County,Census Tract 214.30,1788,1748,40,1460,122,0,26,144,0,36,0,0,1541,207,383600.0,1710.0,12,642,873,221,0.006864988558352402,0.36727688787185353,0.4994279176201373,0.12643020594965676
1386,Tennessee,Shelby County,Census Tract 215.30,2027,1994,33,1743,29,0,17,57,0,181,0,0,1739,255,586500.0,,0,457,821,716,0.0,0.2291875626880642,0.41173520561685056,0.35907723169508526
1387,Tennessee,Shelby County,Census Tract 215.41,2553,2473,80,2466,0,0,0,0,0,87,0,0,2396,77,518400.0,2582.0,56,261,1215,941,0.022644561261625555,0.10553983016579054,0.4913061059441973,0.38050950262838656
1388,Tennessee,Shelby County,Census Tract 215.42,1938,1938,0,1683,0,0,76,71,30,78,0,0,1670,268,654700.0,1614.0,23,438,815,662,0.011867905056759546,0.2260061919504644,0.42053663570691435,0.3415892672858617
1389,Tennessee,Shelby County,Census Tract 215.43,1257,1148,109,1213,0,0,0,0,0,44,0,0,1120,28,610100.0,,0,191,519,438,0.0,0.16637630662020905,0.4520905923344948,0.38153310104529614
1390,Tennessee,Shelby County,Census Tract 215.44,1791,1491,300,252,234,0,162,323,772,16,32,0,413,1078,398000.0,1752.0,24,906,488,73,0.01609657947686117,0.607645875251509,0.3272971160295104,0.04896042924211938
1391,Tennessee,Shelby County,Census Tract 215.45,1563,1563,0,970,249,0,271,21,0,38,0,14,1134,429,542400.0,1681.0,32,648,656,227,0.020473448496481125,0.4145873320537428,0.4197056941778631,0.145233525271913
1392,Tennessee,Shelby County,Census Tract 215.46,1816,1782,34,541,0,10,109,380,243,523,10,0,516,1266,602300.0,1559.0,58,825,631,268,0.03254769921436588,0.46296296296296297,0.35409652076318743,0.15039281705948374
1393,Tennessee,Shelby County,Census Tract 215.47,2472,2368,104,1308,17,48,109,289,658,30,13,0,1116,1252,334500.0,1520.0,125,615,969,659,0.052787162162162164,0.25971283783783783,0.4092060810810811,0.2782939189189189
1394,Tennessee,Shelby County,Census Tract 215.48,1656,1485,171,506,31,68,118,279,264,390,0,0,455,1030,210000.0,1758.0,20,663,548,254,0.013468013468013467,0.44646464646464645,0.36902356902356903,0.17104377104377105
1395,Tennessee,Shelby County,Census Tract 216.11,1997,1869,128,1958,39,0,0,0,0,0,0,0,1628,241,371900.0,1719.0,39,388,855,587,0.02086677367576244,0.20759764579989298,0.45746388443017655,0.314071696094168
1396,Tennessee,Shelby County,Census Tract 216.12,1767,1725,42,1745,9,13,0,0,0,0,0,0,1549,176,397700.0,2311.0,32,251,858,584,0.01855072463768116,0.1455072463768116,0.4973913043478261,0.33855072463768116
1397,Tennessee,Shelby County,Census Tract 216.13,1643,1599,44,1571,60,0,0,0,0,0,12,0,1513,86,419800.0,2705.0,50,260,910,379,0.031269543464665414,0.16260162601626016,0.5691056910569106,0.23702313946216386
1398,Tennessee,Shelby County,Census Tract 216.20,1200,1132,68,897,51,37,0,7,150,51,7,0,516,616,322400.0,1132.0,162,351,404,215,0.1431095406360424,0.31007067137809186,0.3568904593639576,0.18992932862190812
1399,Tennessee,Shelby County,Census Tract 217.10,1368,999,369,146,8,71,421,249,378,95,0,0,115,884,136500.0,1135.0,45,697,178,79,0.04504504504504504,0.6976976976976977,0.1781781781781782,0.07907907907907907
1400,Tennessee,Shelby County,Census Tract 217.21,2256,1922,334,382,19,69,377,949,194,266,0,0,197,1725,157700.0,1224.0,259,981,464,218,0.1347554630593132,0.5104058272632674,0.24141519250780438,0.11342351716961499
1401,Tennessee,Shelby County,Census Tract 217.24,1021,955,66,416,22,15,248,150,147,8,15,0,319,636,151500.0,1172.0,65,528,294,68,0.06806282722513089,0.5528795811518324,0.3078534031413613,0.0712041884816754
1402,Tennessee,Shelby County,Census Tract 217.25,2579,2145,434,196,209,42,542,527,1024,39,0,0,84,2061,112000.0,1099.0,328,1326,390,101,0.15291375291375292,0.6181818181818182,0.18181818181818182,0.047086247086247084
1403,Tennessee,Shelby County,Census Tract 217.31,962,904,58,637,252,59,0,0,0,14,0,0,325,579,72900.0,1349.0,38,422,245,199,0.0420353982300885,0.4668141592920354,0.27101769911504425,0.22013274336283187
1404,Tennessee,Shelby County,Census Tract 217.44,2121,2064,57,2074,47,0,0,0,0,0,0,0,1413,651,207400.0,1703.0,0,676,662,726,0.0,0.32751937984496127,0.32073643410852715,0.35174418604651164
1405,Tennessee,Shelby County,Census Tract 217.45,3030,3014,16,2911,119,0,0,0,0,0,0,0,2497,517,218600.0,2077.0,48,649,1323,994,0.015925680159256803,0.21532846715328466,0.4389515593895156,0.3297942932979429
1406,Tennessee,Shelby County,Census Tract 217.46,1899,1690,209,1190,208,33,48,308,30,74,8,0,731,959,147700.0,1330.0,69,807,456,358,0.04082840236686391,0.4775147928994083,0.2698224852071006,0.2118343195266272
1407,Tennessee,Shelby County,Census Tract 217.47,1352,1352,0,1268,84,0,0,0,0,0,0,0,939,413,154600.0,1515.0,29,331,577,415,0.021449704142011833,0.2448224852071006,0.42677514792899407,0.3069526627218935
1408,Tennessee,Shelby County,Census Tract 217.51,2467,2367,100,2412,13,0,42,0,0,0,0,0,1589,778,261800.0,2048.0,205,373,741,1048,0.08660752006759612,0.15758343895226024,0.31305449936628643,0.4427545416138572
1409,Tennessee,Shelby County,Census Tract 217.52,2213,2113,100,1273,0,11,383,176,211,159,0,0,1051,1062,284700.0,1150.0,24,996,619,474,0.011358258400378608,0.4713677236157123,0.2929484145764316,0.2243256034074775
1410,Tennessee,Shelby County,Census Tract 217.53,1130,1097,33,1089,0,0,6,15,10,0,10,0,758,339,183300.0,1762.0,19,398,326,354,0.01731996353691887,0.3628076572470374,0.29717411121239745,0.3226982680036463
1411,Tennessee,Shelby County,Census Tract 217.54,1822,1792,30,1551,75,0,91,73,0,32,0,0,792,1000,170700.0,1628.0,119,561,820,292,0.06640625,0.3130580357142857,0.4575892857142857,0.16294642857142858
1412,Tennessee,Shelby County,Census Tract 217.55,1134,887,247,20,0,77,281,389,79,288,0,0,7,880,,1048.0,189,541,150,7,0.21307779030439683,0.6099210822998873,0.16910935738444194,0.007891770011273957
1413,Tennessee,Shelby County,Census Tract 217.56,1378,899,479,265,0,0,73,103,59,878,0,0,198,701,154800.0,1781.0,244,439,159,57,0.271412680756396,0.4883203559510567,0.17686318131256953,0.06340378197997776
1414,Tennessee,Shelby County,Census Tract 217.57,1678,1521,157,557,0,25,431,507,107,36,15,0,444,1077,160300.0,1207.0,201,610,551,159,0.13214990138067062,0.40105193951347795,0.3622616699539776,0.10453648915187377
1415,Tennessee,Shelby County,Census Tract 217.58,1454,1351,103,614,192,0,216,313,84,35,0,0,416,935,129000.0,1158.0,253,409,473,216,0.18726868985936343,0.3027387120651369,0.35011102886750556,0.15988156920799407
1416,Tennessee,Shelby County,Census Tract 217.59,1529,1431,98,956,573,0,0,0,0,0,0,0,585,846,144700.0,1389.0,84,450,785,112,0.05870020964360587,0.31446540880503143,0.5485674353598882,0.07826694619147449
1417,Tennessee,Shelby County,Census Tract 217.60,1434,1384,50,1346,0,0,0,0,0,53,35,0,793,591,143000.0,1437.0,66,479,573,266,0.0476878612716763,0.34609826589595377,0.41401734104046245,0.19219653179190752
1418,Tennessee,Shelby County,Census Tract 219,2124,1900,224,1847,159,48,26,44,0,0,0,0,941,959,94700.0,1348.0,89,802,683,326,0.04684210526315789,0.42210526315789476,0.35947368421052633,0.17157894736842105
1419,Tennessee,Shelby County,Census Tract 220.23,1654,903,751,308,139,14,261,802,110,20,0,0,284,619,168100.0,1107.0,50,424,287,142,0.05537098560354374,0.4695459579180509,0.3178294573643411,0.15725359911406422
1420,Tennessee,Shelby County,Census Tract 220.24,1197,1197,0,1060,0,0,52,85,0,0,0,0,858,339,156300.0,1379.0,70,369,444,314,0.05847953216374269,0.3082706766917293,0.37092731829573933,0.2623224728487886
1421,Tennessee,Shelby County,Census Tract 220.25,1818,1472,346,277,45,0,643,622,122,109,0,0,101,1371,69500.0,956.0,328,956,144,44,0.22282608695652173,0.6494565217391305,0.09782608695652174,0.029891304347826088
1422,Tennessee,Shelby County,Census Tract 220.26,896,647,249,242,0,0,156,368,91,39,0,0,179,468,140800.0,1058.0,81,289,226,51,0.125193199381762,0.446676970633694,0.34930448222565685,0.07882534775888717
1423,Tennessee,Shelby County,Census Tract 221.11,2482,2246,236,558,222,108,520,605,255,214,0,0,521,1725,153300.0,1080.0,599,1110,331,206,0.26669634906500445,0.4942119323241318,0.14737310774710596,0.0917186108637578
1424,Tennessee,Shelby County,Census Tract 221.21,1781,1703,78,1625,86,0,0,57,13,0,0,0,1176,527,174300.0,1529.0,12,723,557,411,0.007046388725778039,0.42454492072812683,0.3270698766881973,0.24133881385789782
1425,Tennessee,Shelby County,Census Tract 221.22,1993,1642,351,827,262,18,256,369,122,139,0,0,733,909,121300.0,1149.0,164,796,465,217,0.09987819732034105,0.48477466504263095,0.28319123020706455,0.13215590742996347
1426,Tennessee,Shelby County,Census Tract 221.30,2289,1926,363,1739,172,16,157,0,142,63,0,0,1367,559,122900.0,997.0,72,1067,480,307,0.037383177570093455,0.5539979231568016,0.24922118380062305,0.15939771547248183
1427,Tennessee,Shelby County,Census Tract 221.31,1204,947,257,138,15,78,188,494,189,92,10,0,142,805,129700.0,1041.0,492,389,28,38,0.5195353748680043,0.41077085533262936,0.029567053854276663,0.04012671594508976
1428,Tennessee,Shelby County,Census Tract 221.32,1340,1141,199,492,71,25,152,429,132,39,0,0,326,815,140500.0,908.0,114,648,247,132,0.09991235758106924,0.567922874671341,0.21647677475898336,0.11568799298860649
1429,Tennessee,Shelby County,Census Tract 222.10,1884,1735,149,1804,20,0,0,0,0,0,60,0,1286,449,76100.0,1282.0,166,693,432,444,0.09567723342939481,0.3994236311239193,0.2489913544668588,0.2559077809798271
1430,Tennessee,Shelby County,Census Tract 222.20,1896,1571,325,1668,0,0,163,17,0,0,48,0,848,723,60900.0,1057.0,88,813,524,146,0.056015276893698285,0.5175047740292807,0.33354551241247615,0.09293443666454487
1431,Tennessee,Shelby County,Census Tract 223.10,2061,1853,208,1817,31,0,0,10,0,177,26,0,829,1024,66500.0,1042.0,232,1002,519,100,0.12520237452779276,0.5407447382622774,0.2800863464651916,0.053966540744738264
1432,Tennessee,Shelby County,Census Tract 223.21,1547,1472,75,1182,77,45,173,60,0,10,0,0,906,566,96300.0,1024.0,139,668,463,202,0.09442934782608696,0.453804347826087,0.31453804347826086,0.13722826086956522
1433,Tennessee,Shelby County,Census Tract 223.22,1526,1449,77,1499,12,0,0,0,0,15,0,0,887,562,111800.0,1161.0,143,612,485,209,0.0986887508626639,0.422360248447205,0.33471359558316083,0.14423740510697033
1434,Tennessee,Shelby County,Census Tract 223.30,1881,1742,139,1573,97,61,112,0,0,10,28,0,957,785,82200.0,1088.0,189,840,561,152,0.10849598163030999,0.48220436280137774,0.3220436280137773,0.08725602755453502
1435,Tennessee,Shelby County,Census Tract 224.10,2395,2253,142,2364,9,22,0,0,0,0,0,0,1625,628,204500.0,1072.0,123,685,837,608,0.05459387483355526,0.30403905903240125,0.3715046604527297,0.2698624056813138
1436,Tennessee,Shelby County,Census Tract 225,1892,1775,117,1201,8,0,123,261,0,24,263,12,1046,729,112200.0,1039.0,73,749,613,340,0.04112676056338028,0.4219718309859155,0.3453521126760563,0.19154929577464788
1437,Tennessee,Shelby County,Census Tract 226,1706,1440,266,902,89,38,121,333,149,74,0,0,591,849,132600.0,1219.0,11,836,407,186,0.007638888888888889,0.5805555555555556,0.2826388888888889,0.12916666666666668
1438,Tennessee,Shelby County,Census Tract 227,3140,2860,280,2561,0,0,38,215,72,254,0,0,1135,1725,80600.0,995.0,526,1432,639,263,0.1839160839160839,0.5006993006993007,0.22342657342657343,0.09195804195804196
1439,Tennessee,Shelby County,Census Tract 9801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,
1440,Tennessee,Shelby County,Census Tract 9802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,
1441,Tennessee,Shelby County,Census Tract 9803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,
1442,Tennessee,Shelby County,Census Tract 9804.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,
1443,Tennessee,Shelby County,Census Tract 9804.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,
